,Case,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0.0,26.0,0.0,28.5331444158799,62.1795711240137,588.0658878482752,6.706645632,2327.3331260220066,2327.3331260220066,0.011,0.011,26.688,26.688,135.24972762179254,135.24972762179254,161.94872762179256,161.94872762179256
1,0.0,26.0,1.0,26.391054430844,54.4535648043683,354.8166667,1.7,1424.8001966048548,3752.1333226268616,0.0,0.011,398.426,425.114,60.61,195.85972762179256,459.036,620.9847276217926
2,0.0,26.0,2.0,19.0933012343104,87.6827607186124,359.4,2.6489289261810494,2303.623014241448,6055.7563368683095,0.0,0.011,217.9411745865265,643.0551745865265,0.0,195.85972762179256,217.9411745865265,838.925902208319
3,0.0,26.0,3.0,20.2532474515316,66.4027278032204,457.73951821635154,4.772606003048054,2312.640073831092,8368.396410699403,0.0,0.011,9928.8,10571.855174586526,370.1780616501026,566.0377892718952,10298.978061650101,11137.90396385842
4,0.0,26.0,4.0,14.879587468467701,59.0629351335346,497.501813496596,3.5476057147637263,1791.8687014604116,10160.265112159814,0.0,0.011,0.0,10571.855174586526,339.7236746694826,905.7614639413778,339.7236746694826,11477.627638527903
5,0.0,26.0,5.0,24.2618386770686,79.9419823190791,475.14668882021095,2.259910482701785,1251.865,11412.130112159814,0.0,0.011,0.0,10571.855174586526,432.0428242484152,1337.804288189793,432.0428242484152,11909.670462776317
6,0.0,26.0,6.0,18.5781490551769,54.6303627188666,504.2075343216561,5.6983315875251455,1251.865,12663.995112159813,17945.78,17945.790999999997,5.571245183905404,10577.426419770432,741.1869802603294,2078.9912684501223,18692.538225444234,30602.20868822055
7,0.0,26.0,7.0,27.5693731585556,81.4940623397671,391.3569347405299,1.7,1625.3306186191605,14289.325730778974,11453.97897785726,29399.769977857257,0.0,10577.426419770432,0.0,2078.9912684501223,11453.97897785726,42056.18766607781
8,0.0,26.0,8.0,22.8126215577434,74.0350096040712,369.1153592293356,2.6379629891072884,1950.842095279901,16240.167826058874,11632.763685342077,41032.533663199334,1361.6594354975368,11939.085855267967,3154.3347492399225,5233.326017690045,16148.757870079537,58204.94553615735
9,0.0,26.0,9.0,27.6233220549145,54.5215469674424,449.1280605035929,1.7,1251.865,17492.032826058876,8408.840979535502,49441.37464273484,8605.073251525766,20544.159106793733,373.6141540447769,5606.940171734822,17387.52838510604,75592.47392126339
10,0.0,26.0,10.0,24.0756271013736,56.5111290287275,385.69511093534203,2.3561631128152714,2923.058807375192,20415.091633434065,15572.684908447787,65014.059551182625,1808.846476545359,22353.005583339094,2071.238456279747,7678.178628014569,19452.769841272893,95045.24376253628
11,0.0,26.0,11.0,24.9722843856653,73.3951362623822,460.7138129012388,1.7,1945.7447298513614,22360.836363285427,910.4086522417888,65924.46820342442,0.0,22353.005583339094,2830.2634476913404,10508.442075705909,3740.672099933129,98785.91586246941
