,Case,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0.0,9.0,0.0,17.3554523061868,59.8138173436434,481.8711480061298,4.2458537634411755,1293.3759478851935,1293.3759478851935,0.0,0.0,356.701,356.701,0.0,0.0,356.701,356.701
1,0.0,9.0,1.0,19.9198802897806,49.7331949030759,433.9525400078728,4.440263923906197,1251.865,2545.2409478851932,0.0,0.0,0.0,356.701,0.0,0.0,0.0,356.701
2,0.0,9.0,2.0,25.6858059909149,59.319282508582,356.033333333333,4.401804363164401,1251.865,3797.1059478851935,0.0,0.0,0.0,356.701,0.0,0.0,0.0,356.701
3,0.0,9.0,3.0,24.3009621586082,75.6325472906556,558.4922529078158,2.966472032988528,1251.865,5048.970947885194,0.0,0.0,0.0,356.701,370.710798005655,370.710798005655,370.710798005655,727.4117980056551
4,0.0,9.0,4.0,20.9888429410913,50.4313369020967,440.1563882785118,2.6166111278463005,2040.1247783504161,7089.09572623561,0.0,0.0,0.0,356.701,0.0,370.710798005655,0.0,727.4117980056551
5,0.0,9.0,5.0,27.7057217773616,80.9020870442686,560.2602708548739,1.7,1259.477856365915,8348.573582601524,0.0,0.0,542.03299227009,898.73399227009,77.80572352826107,448.5165215339161,619.838715798351,1347.250513804006
6,0.0,9.0,6.0,22.6816958099282,66.3256927706225,550.8430577042199,3.492133440736665,2229.318522398043,10577.892104999568,0.0,0.0,6.246534418848199,904.9805266889382,109.63775678235646,558.1542783162726,115.88429120120466,1463.1348050052106
7,0.0,9.0,7.0,24.4787930533466,76.6420587873884,588.7807797168862,3.2413806079073737,1842.8927130734867,12420.784818073054,12670.397532602676,12670.397532602676,9928.800000000005,10833.780526688943,0.0,558.1542783162726,22599.19753260268,24062.33233760789
8,0.0,9.0,8.0,29.9425857391215,76.713333,500.1747472392667,2.3427017669726853,1433.4367910596586,13854.221609132714,0.0,12670.397532602676,0.0,10833.780526688943,2851.524206347437,3409.6784846637097,2851.524206347437,26913.856543955328
9,0.0,9.0,9.0,26.8337604966401,61.5156853406207,442.3086198865574,5.325666037183873,2092.591690037433,15946.813299170146,0.0,12670.397532602676,2655.085580661108,13488.866107350052,2130.084210291548,5539.762694955258,4785.169790952656,31699.026334907983
10,0.0,9.0,10.0,26.8446505797194,71.0805155734838,484.4699168816715,1.7,1844.0465542141997,17790.859853384347,0.0,12670.397532602676,447.47125294236724,13936.337360292418,0.0,5539.762694955258,447.47125294236724,32146.49758785035
11,0.0,9.0,11.0,24.0951406646627,31.4782793807938,1095.46666666666,1.7,2939.9800602728697,20730.839913657215,18564.60000000001,31234.997532602683,500.40383114157913,14436.741191433997,4478.011056630661,10017.773751585919,23543.01488777225,55689.5124756226
12,0.0,9.0,12.0,24.1991671293976,57.9232141539638,1243.43333333333,4.48831286273266,1276.4419121079245,22007.28182576514,16733.939306044835,47968.936838647525,0.0,14436.741191433997,349.8009284662987,10367.574680052217,17083.740234511133,72773.25271013373
13,0.0,9.0,13.0,26.4084237037519,74.1142494755145,366.4013608572534,2.552023432535586,2152.416375233717,24159.698200998857,17695.975362991754,65664.91220163928,793.2667049272225,15230.00789636122,0.0,10367.574680052217,18489.242067918978,91262.49477805271
14,0.0,9.0,14.0,24.6687439004055,75.2324707121753,531.3672575321461,3.4597633050747225,1510.080135147848,25669.778336146705,18564.60000000001,84229.51220163929,0.0,15230.00789636122,0.0,10367.574680052217,18564.60000000001,109827.09477805272
15,0.0,9.0,15.0,28.6745512808777,77.54333254,394.30287390460245,1.7,1672.6358785496031,27342.41421469631,0.0,84229.51220163929,62.092800787376746,15292.100697148597,0.0,10367.574680052217,62.092800787376746,109889.1875788401
16,0.0,9.0,16.0,23.4628521097918,53.4660978885539,360.20183100518665,4.258910928236003,1835.011658160489,29177.4258728568,17727.837718153758,101957.34991979305,3223.333274684607,18515.433971833205,2637.4311507503116,13005.005830802529,23588.602143588676,133477.78972242877
17,0.0,9.0,17.0,24.3744994010371,53.8133172503247,352.3166667,1.97141161751204,1912.55434086081,31089.98021371761,14577.949087388048,116535.2990071811,464.7509223022816,18980.184894135484,250.17162236055376,13255.177453163084,15292.871632050883,148770.66135447967
18,0.0,9.0,18.0,27.4188062915935,73.6867498426603,888.673171925629,1.8441319071645335,1720.2318007024662,32810.212014420074,0.0,116535.2990071811,109.65300758306215,19089.837901718547,607.6538976523987,13862.831350815482,717.3069052354608,149487.96825971513
19,0.0,9.0,19.0,26.1440591071642,66.9762898169562,523.0704488119186,2.2002366648196565,1464.4629545718933,34274.67496899197,0.0,116535.2990071811,0.0,19089.837901718547,117.52798580924714,13980.359336624728,117.52798580924714,149605.49624552435
20,0.0,9.0,20.0,19.5365890820091,49.7585985051394,886.6466408228664,3.8379857048757557,1251.865,35526.539968991965,1308.654728693918,117843.95373587501,0.0,19089.837901718547,42.118986199168845,14022.478322823898,1350.773714893087,150956.26996041744
21,0.0,9.0,21.0,19.2558000810471,49.4961573515847,570.5059594243824,3.229531247748203,1456.3824958257346,36982.922464817704,205.47571782679867,118049.42945370181,694.9670800639125,19784.80498178246,1267.6987518016158,15290.177074625513,2168.141549692327,153124.41151010979
22,0.0,9.0,22.0,21.4702384210536,82.82333336,371.27560621115913,1.7286128323420158,1869.557764711571,38852.480229529276,0.0,118049.42945370181,0.0,19784.80498178246,74.50419743053577,15364.681272056048,74.50419743053577,153198.91570754032
23,0.0,9.0,23.0,26.6751637534891,65.6852373569133,361.0,3.9199216665123044,1266.07770119458,40118.55793072385,0.0,118049.42945370181,0.0,19784.80498178246,0.0,15364.681272056048,0.0,153198.91570754032
24,1.0,9.0,0.0,25.8555183797158,59.7948443729615,396.5032650139371,1.7,1290.2070614921588,1290.2070614921588,0.0,0.0,9763.32,9763.32,108.86317506929835,108.86317506929835,9872.183175069298,9872.183175069298
25,1.0,9.0,1.0,30.4833330790201,60.2906599595032,416.4413637940523,2.6119049355465713,1358.9567091257718,2649.163770617931,0.0,0.0,342.511,10105.831,0.0,108.86317506929835,342.511,10214.694175069299
26,1.0,9.0,2.0,15.695497198540298,51.1449248796716,356.033333333333,5.62323129574457,1251.865,3901.0287706179306,0.0,0.0,0.0,10105.831,6399.877045645793,6508.740220715092,6399.877045645793,16614.571220715094
27,1.0,9.0,3.0,15.4293700774377,58.1932477216992,443.47351911643864,2.9945682055391805,1251.865,5152.89377061793,0.0,0.0,0.0,10105.831,275.727489301287,6784.467710016379,275.727489301287,16890.298710016377
28,1.0,9.0,4.0,21.8319489188469,74.919001558846,410.999482535747,3.6451126570541246,1251.865,6404.758770617931,0.0,0.0,0.0,10105.831,0.0,6784.467710016379,0.0,16890.298710016377
