,Case,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0.0,11.0,0.0,20.5410709399552,61.2594704899923,372.07283636443896,3.214806571308623,1251.865,1251.865,0.0,0.0,0.0,0.0,18.92238387441212,18.92238387441212,18.92238387441212,18.92238387441212
1,0.0,11.0,1.0,27.9010746225511,57.8359386711522,547.9032626468249,3.280247915702029,1444.3139186341705,2696.1789186341703,0.0,0.0,82.629,82.629,0.0,18.92238387441212,82.629,101.55138387441212
2,0.0,11.0,2.0,23.0657820004248,52.7215715244282,367.25630105653727,3.4026384766593663,1910.9690946013316,4607.148013235502,0.0,0.0,28.038605256535718,110.66760525653572,0.0,18.92238387441212,28.038605256535718,129.58998913094786
3,0.0,11.0,3.0,25.0622808974232,62.8648768106396,472.62546407314096,3.355537249057349,1317.6037045735434,5924.751717809046,0.0,0.0,33.00348595975049,143.67109121628621,180.487901468206,199.41028534261812,213.49138742795648,343.0813765589043
4,0.0,11.0,4.0,22.0546504060689,64.4646996551026,532.0621949944749,1.7,1401.6654444940605,7326.417162303106,0.0,0.0,0.0,143.67109121628621,3264.759895359236,3464.170180701854,3264.759895359236,3607.84127191814
5,0.0,11.0,5.0,24.3941108589532,61.817130214025,554.6014071833597,1.7,1294.5956703301804,8621.012832633287,0.0,0.0,0.0,143.67109121628621,374.18400519977195,3838.354185901626,374.18400519977195,3982.025277117912
6,0.0,11.0,6.0,24.4983462286032,69.0704481446291,610.0767983562966,4.2267851352282015,1354.003635113515,9975.016467746802,2300.292952405506,2300.292952405506,6909.765520256382,7053.436611472668,4923.033514273417,8761.387700175042,14133.091986935304,18115.117264053217
7,0.0,11.0,7.0,26.1837770490155,63.2005597858076,620.2968756091176,2.577480057682247,1627.5232913658083,11602.53975911261,12013.229623540426,14313.522575945932,0.0,7053.436611472668,0.0,8761.387700175042,12013.229623540426,30128.34688759364
8,0.0,11.0,8.0,24.0670408696809,76.713333,630.030992793896,1.8391657142023088,1431.7047574864,13034.24451659901,16825.826022539637,31139.34859848557,4184.505753123855,11237.942364596523,0.0,8761.387700175042,21010.331775663493,51138.67866325713
9,0.0,11.0,9.0,31.4300236324737,58.6730348076773,444.73082928179747,1.7,2192.3889103435004,15226.63342694251,0.0,31139.34859848557,7397.561350899688,18635.503715496212,702.2038036063653,9463.591503781408,8099.765154506053,59238.44381776319
