,Case,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0.0,20.0,0.0,34.105820568511,84.68499985,609.8384268819793,1.7,1653.2185551987168,1653.2185551987168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,20.0,1.0,19.4970822655621,58.6059570756478,653.857713757228,4.041942551225761,1453.5658681817065,3106.7844233804235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,20.0,2.0,17.4621634274479,73.6370778258179,368.101851851644,3.6269746678708534,1605.2424450885997,4712.026868469023,0.0,0.0,551.0231181749084,551.0231181749084,0.0,0.0,551.0231181749084,551.0231181749084
3,0.0,20.0,3.0,19.0924547136326,79.0525232395212,555.1113358477331,2.020436131316611,1251.865,5963.891868469023,0.0,0.0,403.8554847293419,954.8786029042503,6557.201639964839,6557.201639964839,6961.057124694181,7512.0802428690895
4,0.0,20.0,4.0,19.9018695131735,60.1527074671925,471.0042347666813,5.956676199956847,1971.1885132932944,7935.080381762317,0.0,0.0,177.314854853988,1132.1934577582383,241.80519270739575,6799.006832672235,419.1200475613838,7931.200290430474
5,0.0,20.0,5.0,17.5087244725906,84.83833351,506.2657693828771,2.0491657830932297,1251.865,9186.945381762318,0.0,0.0,7263.982407574066,8396.175865332305,23.64938361355917,6822.6562162857945,7287.631791187626,15218.8320816181
6,0.0,20.0,6.0,24.7012797810286,74.6005436544394,552.9292191137965,3.46904746916682,1829.784712674833,11016.730094437151,2516.178128336544,2516.178128336544,0.0,8396.175865332305,406.52461381297053,7229.180830098765,2922.7027421495145,18141.534823767615
7,0.0,20.0,7.0,25.3583134988208,79.4590308740008,432.76472387835406,1.7,2404.073453193808,13420.803547630958,13175.749186525003,15691.927314861547,3446.6862297299995,11842.862095062304,624.892520984714,7854.073351083479,17247.327937239716,35388.86276100733
8,0.0,20.0,8.0,25.280520862238,82.3164966939683,567.9229532483822,2.0121276939253514,2895.575093638814,16316.378641269772,18074.047928811222,33765.97524367277,0.0,11842.862095062304,9242.350000000006,17096.423351083486,27316.397928811228,62705.26068981856
9,0.0,20.0,9.0,23.0746823919519,82.4607619279168,407.7338791878266,2.20464275698652,3102.4760461687392,19418.85468743851,16034.496855038147,49800.47209871092,2138.349633942926,13981.21172900523,977.8416820473317,18074.265033130818,19150.688171028407,81855.94886084697
