,Case,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0.0,15.0,0.0,21.4170628213201,83.8733338332556,613.4718690808852,1.7,1888.7682655439994,1888.7682655439994,0.0231,0.0231,520.175,520.175,236.036946256504,236.036946256504,756.2350462565039,756.2350462565039
1,0.0,15.0,1.0,23.1637134645934,77.1744486248188,466.40258635981144,2.7239801853405448,2288.8699217952435,4177.638187339243,0.0,0.0231,0.0,520.175,0.0,236.036946256504,0.0,756.2350462565039
2,0.0,15.0,2.0,27.802829635141,65.951359153461,517.107769864997,3.605305119585185,2762.3915254218564,6940.029712761099,0.0,0.0231,389.91855668266703,910.093556682667,155.178064466274,391.215010722778,545.096621148941,1301.331667405445
3,0.0,15.0,3.0,11.9449998696645,73.6223339230028,662.8788959682083,3.1453274903322734,1251.865,8191.894712761099,0.0,0.0231,96.27500705545174,1006.3685637381187,3837.25876556056,4228.473776283337,3933.5337726160114,5234.865440021456
4,0.0,15.0,4.0,22.1790232431158,77.7776417362512,549.1561850719027,6.656082539260592,3214.0401649383875,11405.934877699487,0.0,0.0231,9298.976614155523,10305.345177893641,268.2676554323092,4496.741431715647,9567.244269587833,14802.109709609289
5,0.0,15.0,5.0,18.8560597318924,84.83833351,421.1234493420296,4.04011848221658,2408.4892533067705,13814.424131006257,0.0,0.0231,8869.20649395896,19174.5516718526,351.3246101422179,4848.066041857865,9220.531104101177,24022.640813710466
6,0.0,15.0,6.0,27.3080308695772,60.2409853487891,468.38865398727387,4.51821541167419,1562.8607474532216,15377.284878459479,5140.899095601505,5140.922195601505,1158.9637042799707,20333.51537613257,381.0613180165518,5229.1273598744165,6680.924117898027,30703.564931608493
7,0.0,15.0,7.0,23.0343524873096,63.2199681040819,446.3921812338458,4.2346657142370265,3112.3107796077657,18489.595658067243,14399.338069731708,19540.260265333214,1191.8751716976008,21525.39054783017,0.0,5229.1273598744165,15591.213241429308,46294.778173037805
8,0.0,15.0,8.0,23.1449502876976,83.6645699442665,412.8355918179304,1.884558246144111,3227.943167265203,21717.53882533245,609.6242537676685,20149.884519100884,0.0,21525.39054783017,789.068065765576,6018.195425639993,1398.6923195332445,47693.47049257105
9,0.0,15.0,9.0,21.333683102843,78.9291376791276,402.5631359003637,3.5038612287430997,2001.8442138706068,23719.383039203054,17805.21128122719,37955.095800328076,6022.230976182447,27547.62152401262,1359.4206486109342,7377.616074250927,25186.86290602057,72880.33339859161
10,0.0,15.0,10.0,34.18499991,82.35833359,567.5044450506948,3.094814469797405,2183.0133191294976,25902.396358332553,18130.70236926931,56085.79816959739,0.0,27547.62152401262,1381.4993686963003,8759.115442947226,19512.20173796561,92392.53513655723
11,0.0,15.0,11.0,16.4354998810992,58.9307530174899,465.41627080820984,2.5890488735593267,1692.183680992411,27594.580039324963,5011.264507246173,61097.06267684356,3383.3209333027567,30930.942457315377,9242.350000000006,18001.465442947232,17636.935440548936,110029.47057710617
12,0.0,15.0,12.0,16.8491662343304,72.2794996457389,355.6666667,2.8320979533841495,2142.8580248837297,29737.43806420869,11321.66023194385,72418.72290878741,0.0,30930.942457315377,876.4498490125529,18877.915291959784,12198.110080956403,122227.58065806256
13,0.0,15.0,13.0,32.3145780577606,64.4830176813093,495.8601936403661,2.1190511356091073,1971.86197123613,31709.300035444823,17135.002626658505,89553.7255354459,0.0,30930.942457315377,432.498381679992,19310.413673639778,17567.501008338495,139795.08166640106
14,0.0,15.0,14.0,37.62833322,77.3634043696806,355.7888990185773,3.1159920169897295,2242.2312679353736,33951.531303380194,16677.09220644681,106230.81774189272,1446.541126290595,32377.483583605972,1239.1752762742676,20549.588949914043,19362.808609011674,159157.89027541273
15,0.0,15.0,15.0,27.1884225428947,72.1333001554052,430.5675402958591,5.222246476838692,1466.6760546347366,35418.20735801493,0.0,106230.81774189272,9928.799999999988,42306.28358360596,86.24427458717923,20635.833224501224,10015.044274587168,169172.93454999992
16,0.0,15.0,16.0,25.0092457416468,59.3236416243868,370.3171936560012,4.292162896022271,1918.6440928667153,37336.85145088165,5096.260083289404,111327.07782518213,712.9023865554476,43019.18597016141,4996.7302630229715,25632.563487524196,10805.892732867822,179978.8272828677
