,Case,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0.0,21.0,0.0,21.7614145449905,61.0036971532162,409.6891496311143,4.635899443251566,2329.05754172495,2329.05754172495,0.0118,0.0118,0.0,0.0,451.9322452888673,451.9322452888673,451.9440452888673,451.9440452888673
1,0.0,21.0,1.0,22.3525999744364,73.5967548283359,458.50504713568176,4.0127796708008185,1367.4636958511037,3696.521237576054,0.0,0.0118,124.586,124.586,314.94,766.8722452888674,439.526,891.4700452888674
2,0.0,21.0,2.0,18.0116019751178,87.5973811303424,359.4,3.020468394868719,2418.7533095030312,6115.274547079085,0.0,0.0118,90.5873737978798,215.1733737978798,633.856688257453,1400.7289335463204,724.4440620553328,1615.9141073442001
3,0.0,21.0,3.0,14.239904157046901,75.8569915514965,519.9434333036403,2.3952079807109268,1379.4164613853989,7494.691008464484,0.0,0.0118,2185.8953711005715,2401.0687448984513,646.8290929471274,2047.5580264934479,2832.724464047699,4448.638571391899
4,0.0,21.0,4.0,24.1188282335792,81.9842508674309,529.3527882796948,2.2791748679772716,2126.1536494998636,9620.844657964348,0.0,0.0118,0.0,2401.0687448984513,4783.298037758833,6830.856064252281,4783.298037758833,9231.936609150733
5,0.0,21.0,5.0,25.0674451488743,58.0643166636828,419.7767070709188,5.401168108630065,1251.865,10872.709657964348,0.0,0.0118,0.0,2401.0687448984513,239.71645287559613,7070.572517127877,239.71645287559613,9471.653062026327
6,0.0,21.0,6.0,17.7635662707754,70.809646709495,506.3620512374079,1.7,1251.865,12124.574657964347,6521.531473987056,6521.543273987057,0.0,2401.0687448984513,1288.790194194027,8359.362711321904,7810.321668181084,17281.97473020741
7,0.0,21.0,7.0,23.9158449390048,84.9361075208252,442.9125587982219,2.3587289986520465,1421.9969049167973,13546.571562881145,17369.55864796723,23891.101921954287,65.03483472388228,2466.1035796223337,1481.3466281970502,9840.709339518955,18915.940110888165,36197.914841095575
8,0.0,21.0,8.0,25.6104997450276,62.7194767665003,352.9568691083812,3.0311176264434225,1583.1714688320053,15129.743031713151,17007.04244540526,40898.14436735955,1190.1646684356942,3656.268248058028,925.8944887108751,10766.603828229829,19123.101602551826,55321.0164436474
9,0.0,21.0,9.0,26.0148631252608,87.1001802845402,411.3548155393581,2.7243417658804194,2127.4238611886612,17257.166892901812,6647.673455862043,47545.81782322159,2665.6393985857803,6321.907646643808,1752.5878815191218,12519.191709748951,11065.900735966945,66386.91717961435
10,0.0,21.0,10.0,23.6333262779847,62.4051572574884,562.1092338474305,3.314375696807481,2733.9986014736382,19991.16549437545,15184.926247194226,62730.744070415814,1347.7309812791993,7669.638627923007,1342.3754005127819,13861.567110261733,17875.032628986206,84261.94980860055
11,0.0,21.0,11.0,23.7089950425842,83.0518806651056,481.52890630471455,2.5176275758336013,1251.865,21243.03049437545,16909.71753756319,79640.461607979,852.1626907262433,8521.801318649252,225.7186474703447,14087.285757732077,17987.598875759777,102249.54868436033
12,0.0,21.0,12.0,32.6666659,65.7277604800883,403.5440131143802,2.2132960633110077,1509.5009804826122,22752.53147485806,18564.60000000001,98205.061607979,2202.410960368372,10724.212279017622,2850.4800091053903,16937.765766837467,23617.490969473773,125867.0396538341
