,Case,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0.0,14.0,0.0,30.8065381608613,82.153997067435,721.8660109462863,5.412097377480603,1251.865,1251.865,0.0084,0.0084,0.0,0.0,132.82697409733785,132.82697409733785,132.83537409733785,132.83537409733785
1,0.0,14.0,1.0,18.8208717845349,60.4809527989914,577.3949357813362,3.7112338293940255,2069.411789867725,3321.276789867725,0.0,0.0084,0.0,0.0,0.0,132.82697409733785,0.0,132.83537409733785
2,0.0,14.0,2.0,22.0779676432327,66.4335008439544,428.50365274668036,3.645394310239899,3221.239811069049,6542.516600936774,0.0,0.0084,29.349616086163163,29.349616086163163,0.0,132.82697409733785,29.349616086163163,162.18499018350101
3,0.0,14.0,3.0,26.2202520156351,64.6758703005307,700.7438348447326,3.2441486309005447,1251.865,7794.381600936774,0.0,0.0084,75.98693328675779,105.33654937292096,0.0,132.82697409733785,75.98693328675779,238.1719234702588
4,0.0,14.0,4.0,19.8647542476391,55.2083128258986,607.0520422804168,3.4758818086736447,1251.865,9046.246600936774,0.0,0.0084,299.333359891878,404.66990926479895,311.6866944247007,444.51366852203853,611.0200543165787,849.1919777868375
5,0.0,14.0,5.0,34.1168974028727,62.0017344022448,405.55126454528397,1.8336287212237499,1251.865,10298.111600936774,0.0,0.0084,5547.835236805917,5952.505146070715,5850.528174902662,6295.0418434247,11398.363411708578,12247.555389495416
6,0.0,14.0,6.0,29.9700649118329,63.2013709321168,497.588522333206,6.0334931922051505,2385.7569057836213,12683.868506720395,3563.912867295176,3563.921267295176,0.0,5952.505146070715,626.6095498931951,6921.651393317896,4190.522417188371,16438.07780668379
7,0.0,14.0,7.0,24.374678658969,75.534732967585,365.22576139293733,3.6267747339093477,3207.25499999991,15891.123506720305,12844.848597858288,16408.769865153467,1800.3227084451494,7752.827854515865,846.1368621866642,7767.78825550456,15491.308168490103,31929.38597517389
8,0.0,14.0,8.0,30.787711064175802,84.8549998,418.70524784372327,2.543592120429655,2101.43990393349,17992.563410653795,1499.500701434442,17908.270566587908,0.0,7752.827854515865,1139.1259434164497,8906.91419892101,2638.6266448508914,34568.01262002478
9,0.0,14.0,9.0,21.2564769505656,77.7380186558069,483.90754076363123,2.96291363509423,2364.76573289264,20357.329143546434,16950.728971852917,34858.999538440825,556.3888464781581,8309.216700994022,1307.603421744162,10214.51762066517,18814.72124007524,53382.73386010002
10,0.0,14.0,10.0,26.2910557319815,69.6644801393569,499.99927938147874,2.7269188523421217,1251.865,21609.194143546436,18076.680602172626,52935.68014061345,7609.338187410245,15918.55488840427,0.0,10214.51762066517,25686.01878958287,79068.7526496829
11,0.0,14.0,11.0,22.5242014408805,71.9974694199892,409.3014874873785,3.2798185675978324,2260.1117075703423,23869.305851116776,14182.05815572282,67117.73829633628,9763.320000000009,25681.874888404276,2356.305194332684,12570.822814997855,26301.68335005551,105370.4359997384
12,0.0,14.0,12.0,25.6872212509067,63.2686160866522,447.91959805700407,2.4648788291596087,3038.2034341114895,26907.50928522827,15098.92204208943,82216.6603384257,6984.2157903969655,32666.090678801243,0.0,12570.822814997855,22083.137832486398,127453.57383222479
13,0.0,14.0,13.0,30.1604531368803,61.2073343267772,693.7876314543423,1.7,1994.0000311610854,28901.50931638935,15905.870122551878,98122.53046097758,0.0,32666.090678801243,1057.715574823683,13628.538389821539,16963.58569737556,144417.15952960035
14,0.0,14.0,14.0,29.7898752950968,81.71499977,354.4833333,3.392898416719823,2417.0672495136196,31318.57656590297,18564.599999999977,116687.13046097755,8596.58285749953,41262.673536300776,882.8250888253369,14511.363478646876,28044.007946324848,172461.1674759252
15,0.0,14.0,15.0,27.8766184158868,78.6365225136768,354.9666667,4.072606540985504,2220.5898479591656,33539.166413862135,263.1794973955326,116950.30995837308,648.687898853277,41911.361435154045,3623.401151819433,18134.764630466307,4535.268548068243,176996.43602399345
16,0.0,14.0,16.0,23.815518631866,61.5586938658462,623.0810887353539,3.2515449804022927,1840.3727011341775,35379.53911499632,16045.199524743542,132995.50948311662,717.7875761624337,42629.149011316484,9242.350000000006,27377.114630466313,26005.33710090598,203001.77312489942
17,0.0,14.0,17.0,18.0816669782002,56.4615472381877,497.26771730832644,2.188553141531773,1924.3878556383324,37303.926970634646,18255.19,151250.69948311662,1918.2265616287464,44547.37557294523,1187.857348258437,28564.971978724752,21361.273909887183,224363.0470347866
18,0.0,14.0,18.0,25.315059362785,65.6621570447868,473.15926074786864,3.1719010411183675,1711.8899776702674,39015.81694830491,7079.609089152149,158330.30857226878,1900.6901208267868,46448.06569377202,1361.7402930836438,29926.712271808396,10342.039503062579,234705.0865378492
19,0.0,14.0,19.0,26.6169459854385,67.916839847525,618.6802429645359,1.7368772092034999,1251.865,40267.68194830492,18564.60000000001,176894.9085722688,296.06167177756816,46744.12736554958,0.0,29926.712271808396,18860.661671777576,253565.74820962676
20,0.0,14.0,20.0,31.419640916752698,64.069543488492,589.4176052695252,4.977154414442754,1867.2014337113578,42134.883382016276,0.0,176894.9085722688,0.0,46744.12736554958,0.0,29926.712271808396,0.0,253565.74820962676
21,0.0,14.0,21.0,15.134681168107601,54.7100000381469,362.2833333,2.738550840938612,2947.9965119058634,45082.87989392214,44.7382239791735,176939.64679624795,9763.320000000009,56507.4473655496,0.0,29926.712271808396,9808.058223979182,263373.80643360596
22,0.0,14.0,22.0,22.2593665816941,62.0490072475166,575.105094386327,3.016231657807351,1251.865,46334.744893922136,116.77146810905712,177056.41826435702,0.0,56507.4473655496,192.61017390988155,30119.322445718277,309.3816420189387,263683.1880756249
