,Case,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
0,0.0,8.0,0.0,15.628757309001202,76.6561768388372,449.7419294727099,2.3441477784670632,1251.865,1251.865,0.0,0.0,413.32,413.32,131.16019152034912,131.16019152034912,544.4801915203491,544.4801915203491
1,0.0,8.0,1.0,30.4833330790201,66.5516097097397,437.2240560253871,2.2618699735914114,1547.6991768605646,2799.5641768605647,0.0,0.0,0.0,413.32,0.0,131.16019152034912,0.0,544.4801915203491
2,0.0,8.0,2.0,20.1624699484053,55.6079741895093,397.0570766111001,4.7141600643471,2436.180748225147,5235.744925085712,0.0,0.0,0.0,413.32,0.0,131.16019152034912,0.0,544.4801915203491
3,0.0,8.0,3.0,23.3027610222762,65.78831802994,384.3727468970058,2.5083621992367613,1969.4313594927266,7205.176284578438,0.0,0.0,9763.32,10176.64,245.502177875752,376.6623693961011,10008.822177875752,10553.302369396102
4,0.0,8.0,4.0,22.7685811121144,55.3685369268006,436.94111130111,3.851109262756691,1535.6850845868685,8740.861369165306,0.0,0.0,0.0,10176.64,322.60323701632365,699.2656064124247,322.60323701632365,10875.905606412425
5,0.0,8.0,5.0,26.9342037140823,73.7428098165997,534.7970445392805,1.932511418598314,2194.3461263506615,10935.207495515968,0.0,0.0,634.719625279413,10811.359625279412,0.0,699.2656064124247,634.719625279413,11510.625231691838
6,0.0,8.0,6.0,17.7689842223735,70.8044775583164,663.9200966617515,5.329131730220722,2099.614194422572,13034.82168993854,2873.729964976731,2873.729964976731,0.0,10811.359625279412,622.2762987819974,1321.5419051944223,3496.0062637587284,15006.631495450567
7,0.0,8.0,7.0,22.3807957459862,77.01166687,476.0703639799906,1.7,1251.865,14286.68668993854,13337.32881775437,16211.058782731103,1219.025713855985,12030.385339135397,443.5012103738612,1765.0431155682834,14999.855741984216,30006.487237434783
8,0.0,8.0,8.0,25.2222993072827,76.713333,532.2086528437248,2.8257886644351915,2110.983320067279,16397.67001000582,17570.761270776697,33781.8200535078,27.08561094741998,12057.470950082818,0.0,1765.0431155682834,17597.846881724116,47604.3341191589
9,0.0,8.0,9.0,25.3684940015152,60.857180990502,697.866666666666,3.582850131977288,2711.6727973315974,19109.342807337416,16504.50286265187,50286.32291615967,0.0,12057.470950082818,9242.350000000006,11007.39311556829,25746.852862651875,73351.18698181078
10,0.0,8.0,10.0,23.543355610767,77.30500069,534.2195263910412,2.3490302128736182,2027.741959812924,21137.08476715034,17692.710883857006,67979.03380001668,3876.8211299451655,15934.292080027983,2170.5563197854935,13177.949435353783,23740.088333587664,97091.27531539844
11,0.0,8.0,11.0,27.5689506665091,63.3173726509136,1095.46666666666,3.2286963320724076,1478.3823764335673,22615.46714358391,18564.60000000001,86543.63380001669,474.5272388348702,16408.819318862854,3832.6739080837006,17010.623343437484,22871.80114691858,119963.07646231703
12,0.0,8.0,12.0,26.1338292254332,70.4826449136457,532.7667030034455,3.758508293801057,1251.865,23867.332143583906,0.0,86543.63380001669,1139.0712817713224,17547.890600634175,0.0,17010.623343437484,1139.0712817713224,121102.14774408835
13,0.0,8.0,13.0,28.0000798739572,59.3469166459671,379.59405154690955,2.699749223601347,1972.4319812254803,25839.764124809386,17826.488525141525,104370.12232515821,88.60748082798168,17636.498081462156,4039.4221056272,21050.045449064684,21954.518111596706,143056.66585568505
14,0.0,8.0,14.0,25.040398109395,75.7204442766811,382.2929012022482,2.8963088437226387,1475.141465067062,27314.90558987645,17812.558530064354,122182.68085522257,0.0,17636.498081462156,0.0,21050.045449064684,17812.558530064354,160869.2243857494
15,0.0,8.0,15.0,26.5231432634247,45.579323177795,421.4118614134572,3.6769533760269537,1318.946032989747,28633.851622866197,0.0,122182.68085522257,390.2515869374483,18026.749668399607,0.0,21050.045449064684,390.2515869374483,161259.47597268684
16,0.0,8.0,16.0,22.0271785654417,43.1951475221219,432.16168446051626,2.779862673593242,1251.865,29885.716622866195,16701.319227842774,138884.00008306533,185.02652131274297,18211.77618971235,0.0,21050.045449064684,16886.345749155516,178145.82172184237
17,0.0,8.0,17.0,25.5472259283719,52.7980170466619,352.3166667,4.1429432507766295,1600.5580245386782,31486.274647404876,14423.716308766943,153307.71639183228,3679.9770756956796,21891.753265408028,0.0,21050.045449064684,18103.693384462622,196249.51510630499
18,0.0,8.0,18.0,25.6179918530084,63.2537049345002,468.3904469646409,2.8311087045622565,2079.936696737949,33566.21134414282,6939.183538593708,160246.89993042598,0.0,21891.753265408028,608.9626525821756,21659.008101646858,7548.146191175884,203797.66129748087
19,0.0,8.0,19.0,23.9276394798407,63.4273395048241,463.03329334220655,1.816682309044759,1251.865,34818.07634414282,0.0,160246.89993042598,9174.002762501725,31065.756027909752,305.92975332086525,21964.937854967724,9479.93251582259,213277.59381330345
20,0.0,8.0,20.0,24.7485221386012,35.70166632,526.3791381588926,5.57543674707412,1481.777549905435,36299.85389404826,251.3739422462059,160498.2738726722,0.0,31065.756027909752,357.0719846297911,22322.009839597515,608.445926875997,213886.03974017946
21,0.0,8.0,21.0,27.4791619387894,49.7600285099342,631.153006412695,2.618104587351562,1365.4357057092798,37665.28959975754,276.85385420561835,160775.1277268778,578.8260460709055,31644.58207398066,423.6972501808337,22745.70708977835,1279.3771504573574,215165.4168906368
22,0.0,8.0,22.0,25.0868063132902,82.82333336,591.037506694155,5.64420404434204,1295.8431369279183,38961.13273668546,317.72427071277474,161092.8519975906,0.0,31644.58207398066,0.0,22745.70708977835,317.72427071277474,215483.14116134957
23,0.0,8.0,23.0,26.6020030386287,82.78333308,475.54155213411923,4.658879239532756,1334.272784848632,40295.40552153409,0.0,161092.8519975906,0.0,31644.58207398066,0.0,22745.70708977835,0.0,215483.14116134957
24,1.0,8.0,0.0,20.891510811636,54.2281422947996,498.2567063660994,1.7,1936.4740494743662,1936.4740494743662,0.0,0.0,0.0,0.0,56.9287487146113,56.9287487146113,56.9287487146113,56.9287487146113
25,1.0,8.0,1.0,23.1250543067681,62.0720668353748,630.3584984997423,1.7,1253.3576080762275,3189.8316575505937,0.0,0.0,0.0,0.0,3.25,60.1787487146113,3.25,60.1787487146113
26,1.0,8.0,2.0,23.5042238998922,56.1784049160573,648.958892009329,4.747966688732121,1584.5887641403017,4774.420421690896,0.0,0.0,9763.32,9763.32,0.0,60.1787487146113,9763.32,9823.498748714612
27,1.0,8.0,3.0,20.3626868748642,71.8376166177419,554.2048361346799,3.511868528421213,1251.865,6026.285421690895,0.0,0.0,472.88006954218713,10236.200069542187,207.063882546486,267.2426312610973,679.9439520886731,10503.442700803285
28,1.0,8.0,4.0,22.1652164786904,26.03666665,484.5338528832025,3.054876848772465,2237.383794603451,8263.669216294347,0.0,0.0,0.0,10236.200069542187,0.0,267.2426312610973,0.0,10503.442700803285
29,1.0,8.0,5.0,21.9719334128586,77.0327126741636,681.4881801668885,2.8099061281563875,1834.5109081006926,10098.18012439504,0.0,0.0,381.309360687494,10617.50943022968,102.94619877336285,370.1888300344601,484.25555946085683,10987.698260264142
30,1.0,8.0,6.0,29.6569202090935,57.7545374171747,402.9668882929941,5.61667266686757,2081.211158913315,12179.391283308354,0.0,0.0,4739.439219424568,15356.948649654249,265.5484549694484,635.7372850039086,5004.987674394017,15992.685934658159
31,1.0,8.0,7.0,22.0354964526417,68.600017039193,505.4486106440945,3.180661220329333,1473.5117630939772,13652.90304640233,15622.695266060904,15622.695266060904,0.0,15356.948649654249,0.0,635.7372850039086,15622.695266060904,31615.381200719065
32,1.0,8.0,8.0,23.1086159337896,60.7046803559803,695.9358888471826,2.464681805247319,1991.4735183041382,15644.37656470647,0.0,15622.695266060904,1819.3711669635095,17176.31981661776,61.14913250313725,696.8864175070458,1880.5202994666467,33495.90150018571
33,1.0,8.0,9.0,27.200511762436,63.5817817565596,568.2901443750777,3.0653491502567625,2114.8017057309935,17759.178270437464,17045.972148613986,32668.667414674892,9763.320000000009,26939.639816617768,2204.8389475710046,2901.7253650780503,29014.131096185003,62510.032596370715
34,1.0,8.0,10.0,24.6705696735179,72.3533705890542,531.3582147092145,1.9978009801748384,2270.2678225968953,20029.44609303436,2573.838491022226,35242.505905697115,6804.001720635846,33743.641537253614,576.5796108644798,3478.3049759425303,9954.419822522552,72464.45241889326
35,1.0,8.0,11.0,22.2923691924263,63.8894218907922,913.2325305715664,1.7,1889.1161506218768,21918.562243656233,0.0,35242.505905697115,968.6178182846468,34712.25935553826,233.58320042309785,3711.888176365628,1202.2010187077447,73666.65343760101
36,1.0,8.0,12.0,23.0449825417168,64.2683542512046,547.4893056406489,2.285329585264699,2522.634975976983,24441.197219633217,18126.327539628175,53368.83344532529,773.4278885274548,35485.68724406572,7008.292618200947,10720.180794566575,25908.048046356576,99574.70148395759
37,1.0,8.0,13.0,24.6520103159876,53.6233184328575,411.66473629007135,3.6618875985391446,2228.0525571245553,26669.249776757773,573.6285521404661,53942.461997465754,2631.496219753763,38117.18346381948,5827.530354463863,16547.711149030438,9032.655126358091,108607.35661031568
38,1.0,8.0,14.0,27.639737035809,76.7655028662939,567.1439011569377,5.223806429157972,2078.240859304281,28747.490636062055,18564.60000000001,72507.06199746576,36.57524755975305,38153.75871137923,0.0,16547.711149030438,18601.175247559764,127208.53185787544
39,1.0,8.0,15.0,28.5162195865044,50.4690180212093,619.1498092507727,1.7,1696.4354819545379,30443.926118016592,16181.299812742565,88688.36181020833,330.2864087505184,38484.04512012975,0.0,16547.711149030438,16511.586221493082,143720.11807936852
40,1.0,8.0,16.0,21.8100173386416,42.5610078511566,350.8,1.7,1650.1579617166824,32094.084079733275,17008.660335396587,105697.02214560492,2308.9576086181587,40793.00272874791,403.35102978887755,16951.062178819317,19720.968973803625,163441.08705317214
41,1.0,8.0,17.0,24.5332325220486,64.2746120815563,356.1802496908098,2.9416659114529446,1821.1799422285167,33915.26402196179,398.4454461018668,106095.46759170678,0.0,40793.00272874791,3777.88648700449,20728.948665823806,4176.331933106357,167617.4189862785
42,1.0,8.0,18.0,24.9360855526528,61.3069088594105,460.8378233888396,1.7,1555.7707820986147,35471.03480406041,0.0,106095.46759170678,6333.867053363713,47126.86978211162,2170.0214274464915,22898.970093270298,8503.888480810205,176121.3074670887
